date,n_long,n_short,gross_exposure,ret_gross,ret_net,cost_commission,cost_slippage,cost_borrow,turnover,max_pos,mean_pos
2019-01-17,18,18,0.6727106474577759,0.002804589183379397,0.0025288347574054086,6.727106474577759e-05,0.00020181319423733272,6.670166990877587e-06,0.6727106474577759,16359506.41045,4671601.718456778
2019-01-18,18,18,0.9999999999999998,0.0017253372541873777,0.0013123137311331873,9.999999999999999e-05,0.00029999999999999987,1.3023523054190476e-05,0.9999999999999998,66420289.482675,6944444.444444444
2019-01-22,18,18,1.0,0.0016145830944900433,0.001203514500533694,0.0001,0.0003,1.1068593956349207e-05,1.0,44951226.758910745,6944444.444444445
2019-01-23,18,18,0.897039034069132,0.00036253626804747246,-6.157364143522667e-06,8.97039034069132e-05,0.0002691117102207396,9.878018563342316e-06,0.897039034069132,60408724.88250001,6229437.736591195
2019-01-24,17,17,0.35874942611881994,0.0016662175354946363,0.0015188051298550892,3.5874942611882e-05,0.00010762482783564598,3.912635192019207e-06,0.35874942611881994,8452378.707500001,2637863.427344264
2019-01-25,18,18,1.0,-7.394533834037836e-05,-0.0004821848184800609,0.0001,0.0003,8.239480139682538e-06,1.0,25300157.112099994,6944444.444444444
2019-01-28,18,18,1.0,-0.002810785170009509,-0.003218721677946017,0.0001,0.0003,7.936507936507936e-06,1.0,35945166.52346175,6944444.444444445
2019-01-29,17,17,0.8199410639797101,0.0026227226899641133,0.002287983063641857,8.199410639797101e-05,0.000245982319193913,6.763200730372302e-06,0.8199410639797101,32041341.560000002,6028978.411615513
2019-01-30,16,16,1.0,0.017751034316076986,0.01734309780814048,0.0001,0.0003,7.936507936507936e-06,1.0,35072679.59914787,7812500.0
2019-01-31,16,16,0.30143064477161596,-0.0002735344576638611,-0.000397697318144187,3.01430644771616e-05,9.042919343148479e-05,3.590602571679492e-06,0.30143064477161596,6613777.446001999,2354926.91227825
2019-02-01,17,17,0.9999999999999998,0.0010813193949014532,0.0006671394920996862,9.999999999999999e-05,0.00029999999999999987,1.4179902801767276e-05,0.9999999999999998,18181883.88455866,7352941.176470587
2019-02-04,17,17,0.9999999999999999,0.0025293331671267564,0.002114102869895627,0.0001,0.0002999999999999999,1.5230297231129522e-05,0.9999999999999999,22513126.744922496,7352941.176470587
2019-02-05,17,17,1.0,-0.0005726578327331497,-0.0009887599715729491,0.0001,0.0003,1.610213883979943e-05,1.0,24057688.348135244,7352941.176470587
2019-02-06,16,16,0.57107196324785,-0.0023046880359817645,-0.002539653202325649,5.710719632478501e-05,0.00017132158897435499,6.536381044744841e-06,0.57107196324785,16945327.923217002,4461499.712873829
2019-02-07,16,16,0.7522995918128002,-0.002795710141515105,-0.0031072198904101866,7.522995918128002e-05,0.00022568987754384003,1.0589912169961904e-05,0.7522995918128002,35139773.825,5877340.5610375
2019-02-08,17,17,0.951352207154404,0.0021807400915327788,0.0017904796924027007,9.513522071544041e-05,0.0002854056621463212,9.719516268316603e-06,0.951352207154404,57475345.750125006,6995236.817311794
2019-02-11,17,17,0.9999999999999998,0.007730801241694599,0.0073190256288266035,9.999999999999999e-05,0.00029999999999999987,1.177561286799606e-05,0.9999999999999998,17926432.57077486,7352941.176470586
2019-02-12,18,18,1.0,0.0019706051085656463,0.0015539210067932272,0.0001,0.0003,1.668410177241905e-05,1.0,19523288.096778497,6944444.444444444
2019-02-13,17,17,0.875571369326206,-0.0007982182040837476,-0.0011594635280609987,8.755713693262061e-05,0.00026267141079786184,1.101677624676862e-05,0.875571369326206,49108130.50117501,6438024.774457399
2019-02-14,17,17,0.5233662550660839,-0.00017549980858688733,-0.0003907473800608544,5.233662550660839e-05,0.00015700987651982517,5.901069447533492e-06,0.5233662550660839,19141575.3,3848281.287250618
2019-02-15,17,17,0.9999999999999998,0.0012488337253207665,0.0008383509342925126,9.999999999999999e-05,0.00029999999999999987,1.0482791028253967e-05,0.9999999999999998,48654058.18221599,7352941.176470587
2019-02-19,18,18,0.47685092820333,-0.0001557627584525569,-0.00035343477837146864,4.7685092820333005e-05,0.000143055278460999,6.931648637579761e-06,0.47685092820333,33473657.7025,3311464.7791897925
2019-02-20,17,17,0.34779012955358607,-0.00023473859507616859,-0.00037964146921474925,3.477901295535861e-05,0.0001043370388660758,5.7868223171462375e-06,0.34779012955358607,20139140.055000003,2557280.3643646035
2019-02-21,17,17,0.9999999999999999,-0.0019161466475495915,-0.0023276733184002646,0.0001,0.0002999999999999999,1.1526670850673014e-05,0.9999999999999999,49657127.15021276,7352941.176470587
2019-02-22,17,17,0.7311267543414399,0.0017884651199523826,0.0014880805273519279,7.3112675434144e-05,0.00021933802630243196,7.933890863878667e-06,0.7311267543414399,18990729.59258725,5375932.01721647
