date,window,model,n_eligible,n_raw_short,affected_names,tier_c_names,affected_share,tier_c_share
2011-06-22,full_2010_2024,xgb,693,14,4,1,0.2857142857142857,0.07142857142857142
2011-06-23,full_2010_2024,xgb,692,14,4,0,0.2857142857142857,0.0
2011-06-24,full_2010_2024,xgb,695,14,3,0,0.21428571428571427,0.0
2011-06-27,full_2010_2024,xgb,703,14,5,1,0.35714285714285715,0.07142857142857142
2011-06-28,full_2010_2024,xgb,702,14,6,0,0.42857142857142855,0.0
2011-06-29,full_2010_2024,xgb,699,14,3,2,0.21428571428571427,0.14285714285714285
2011-06-30,full_2010_2024,xgb,699,14,5,1,0.35714285714285715,0.07142857142857142
2011-07-01,full_2010_2024,xgb,701,14,2,1,0.14285714285714285,0.07142857142857142
2011-07-05,full_2010_2024,xgb,698,14,3,1,0.21428571428571427,0.07142857142857142
2011-07-06,full_2010_2024,xgb,697,14,4,2,0.2857142857142857,0.14285714285714285
2011-07-07,full_2010_2024,xgb,700,14,4,1,0.2857142857142857,0.07142857142857142
2011-07-08,full_2010_2024,xgb,702,14,3,1,0.21428571428571427,0.07142857142857142
2011-07-11,full_2010_2024,xgb,696,14,2,0,0.14285714285714285,0.0
2011-07-12,full_2010_2024,xgb,688,14,0,0,0.0,0.0
2011-07-13,full_2010_2024,xgb,686,14,2,0,0.14285714285714285,0.0
2011-07-14,full_2010_2024,xgb,685,14,6,2,0.42857142857142855,0.14285714285714285
2011-07-15,full_2010_2024,xgb,681,14,4,1,0.2857142857142857,0.07142857142857142
2011-07-18,full_2010_2024,xgb,670,13,1,1,0.07692307692307693,0.07692307692307693
2011-07-19,full_2010_2024,xgb,652,13,1,0,0.07692307692307693,0.0
2011-07-20,full_2010_2024,xgb,622,12,2,0,0.16666666666666666,0.0
2011-07-21,full_2010_2024,xgb,622,12,2,0,0.16666666666666666,0.0
2011-07-22,full_2010_2024,xgb,640,13,3,1,0.23076923076923078,0.07692307692307693
2011-07-25,full_2010_2024,xgb,638,13,1,0,0.07692307692307693,0.0
2011-07-26,full_2010_2024,xgb,612,12,5,2,0.4166666666666667,0.16666666666666666
2011-07-27,full_2010_2024,xgb,556,11,2,0,0.18181818181818182,0.0
2011-07-28,full_2010_2024,xgb,569,11,2,0,0.18181818181818182,0.0
2011-07-29,full_2010_2024,xgb,595,12,0,0,0.0,0.0
2011-08-01,full_2010_2024,xgb,626,13,6,1,0.46153846153846156,0.07692307692307693
2011-08-02,full_2010_2024,xgb,628,13,0,0,0.0,0.0
2011-08-03,full_2010_2024,xgb,607,12,1,0,0.08333333333333333,0.0
2011-08-04,full_2010_2024,xgb,620,12,0,0,0.0,0.0
2011-08-05,full_2010_2024,xgb,640,13,2,0,0.15384615384615385,0.0
2011-08-08,full_2010_2024,xgb,662,13,1,1,0.07692307692307693,0.07692307692307693
2011-08-09,full_2010_2024,xgb,674,13,1,1,0.07692307692307693,0.07692307692307693
2011-08-10,full_2010_2024,xgb,683,14,3,2,0.21428571428571427,0.14285714285714285
2011-08-11,full_2010_2024,xgb,691,14,3,2,0.21428571428571427,0.14285714285714285
2011-08-12,full_2010_2024,xgb,704,14,0,0,0.0,0.0
2011-08-15,full_2010_2024,xgb,708,14,3,0,0.21428571428571427,0.0
2011-08-16,full_2010_2024,xgb,708,14,1,1,0.07142857142857142,0.07142857142857142
2011-08-17,full_2010_2024,xgb,705,14,6,3,0.42857142857142855,0.21428571428571427
2011-08-18,full_2010_2024,xgb,705,14,3,1,0.21428571428571427,0.07142857142857142
2011-08-19,full_2010_2024,xgb,700,14,0,0,0.0,0.0
2011-08-22,full_2010_2024,xgb,703,14,2,2,0.14285714285714285,0.14285714285714285
2011-08-23,full_2010_2024,xgb,705,14,1,0,0.07142857142857142,0.0
2011-08-24,full_2010_2024,xgb,705,14,0,0,0.0,0.0
2011-08-25,full_2010_2024,xgb,709,14,1,0,0.07142857142857142,0.0
2011-08-26,full_2010_2024,xgb,710,14,1,1,0.07142857142857142,0.07142857142857142
2011-08-29,full_2010_2024,xgb,717,14,2,1,0.14285714285714285,0.07142857142857142
2011-08-30,full_2010_2024,xgb,720,14,0,0,0.0,0.0
2011-08-31,full_2010_2024,xgb,718,14,1,0,0.07142857142857142,0.0
2011-09-01,full_2010_2024,xgb,718,14,1,0,0.07142857142857142,0.0
2011-09-02,full_2010_2024,xgb,715,14,0,0,0.0,0.0
2011-09-06,full_2010_2024,xgb,707,14,0,0,0.0,0.0
2011-09-07,full_2010_2024,xgb,698,14,1,0,0.07142857142857142,0.0
2011-09-08,full_2010_2024,xgb,695,14,0,0,0.0,0.0
2011-09-09,full_2010_2024,xgb,690,14,1,1,0.07142857142857142,0.07142857142857142
2011-09-12,full_2010_2024,xgb,681,14,0,0,0.0,0.0
2011-09-13,full_2010_2024,xgb,679,14,1,0,0.07142857142857142,0.0
2011-09-14,full_2010_2024,xgb,679,14,2,0,0.14285714285714285,0.0
2011-09-15,full_2010_2024,xgb,683,14,4,0,0.2857142857142857,0.0
2011-09-16,full_2010_2024,xgb,683,14,2,1,0.14285714285714285,0.07142857142857142
2011-09-19,full_2010_2024,xgb,681,14,0,0,0.0,0.0
2011-09-20,full_2010_2024,xgb,677,14,1,0,0.07142857142857142,0.0
2011-09-21,full_2010_2024,xgb,681,14,0,0,0.0,0.0
2011-09-22,full_2010_2024,xgb,667,13,1,0,0.07692307692307693,0.0
2011-09-23,full_2010_2024,xgb,670,13,2,0,0.15384615384615385,0.0
2011-09-26,full_2010_2024,xgb,681,14,1,0,0.07142857142857142,0.0
2011-09-27,full_2010_2024,xgb,682,14,4,1,0.2857142857142857,0.07142857142857142
2011-09-28,full_2010_2024,xgb,685,14,4,1,0.2857142857142857,0.07142857142857142
2011-09-29,full_2010_2024,xgb,676,14,3,0,0.21428571428571427,0.0
2011-09-30,full_2010_2024,xgb,678,14,0,0,0.0,0.0
2011-10-03,full_2010_2024,xgb,673,13,3,1,0.23076923076923078,0.07692307692307693
2011-10-04,full_2010_2024,xgb,666,13,2,0,0.15384615384615385,0.0
2011-10-05,full_2010_2024,xgb,677,14,1,0,0.07142857142857142,0.0
2011-10-06,full_2010_2024,xgb,682,14,1,0,0.07142857142857142,0.0
2011-10-07,full_2010_2024,xgb,689,14,2,1,0.14285714285714285,0.07142857142857142
2011-10-10,full_2010_2024,xgb,688,14,4,0,0.2857142857142857,0.0
2011-10-11,full_2010_2024,xgb,694,14,0,0,0.0,0.0
2011-10-12,full_2010_2024,xgb,689,14,3,1,0.21428571428571427,0.07142857142857142
2011-10-13,full_2010_2024,xgb,688,14,2,1,0.14285714285714285,0.07142857142857142
2011-10-14,full_2010_2024,xgb,681,14,4,1,0.2857142857142857,0.07142857142857142
2011-10-17,full_2010_2024,xgb,667,13,0,0,0.0,0.0
2011-10-18,full_2010_2024,xgb,648,13,2,0,0.15384615384615385,0.0
2011-10-19,full_2010_2024,xgb,627,13,1,0,0.07692307692307693,0.0
2011-10-20,full_2010_2024,xgb,622,12,0,0,0.0,0.0
2011-10-21,full_2010_2024,xgb,639,13,0,0,0.0,0.0
2011-10-24,full_2010_2024,xgb,631,13,0,0,0.0,0.0
2011-10-25,full_2010_2024,xgb,613,12,1,1,0.08333333333333333,0.08333333333333333
2011-10-26,full_2010_2024,xgb,567,11,2,1,0.18181818181818182,0.09090909090909091
2011-10-27,full_2010_2024,xgb,577,12,0,0,0.0,0.0
2011-10-28,full_2010_2024,xgb,614,12,0,0,0.0,0.0
2011-10-31,full_2010_2024,xgb,638,13,1,0,0.07692307692307693,0.0
2011-11-01,full_2010_2024,xgb,629,13,0,0,0.0,0.0
2011-11-02,full_2010_2024,xgb,601,12,4,0,0.3333333333333333,0.0
2011-11-03,full_2010_2024,xgb,608,12,6,0,0.5,0.0
2011-11-04,full_2010_2024,xgb,643,13,1,1,0.07692307692307693,0.07692307692307693
2011-11-07,full_2010_2024,xgb,665,13,4,1,0.3076923076923077,0.07692307692307693
2011-11-08,full_2010_2024,xgb,679,14,3,0,0.21428571428571427,0.0
2011-11-09,full_2010_2024,xgb,676,14,0,0,0.0,0.0
2011-11-10,full_2010_2024,xgb,676,14,1,0,0.07142857142857142,0.0
2011-11-11,full_2010_2024,xgb,684,14,5,2,0.35714285714285715,0.14285714285714285
2011-11-14,full_2010_2024,xgb,693,14,2,0,0.14285714285714285,0.0
2011-11-15,full_2010_2024,xgb,688,14,1,0,0.07142857142857142,0.0
2011-11-16,full_2010_2024,xgb,685,14,2,0,0.14285714285714285,0.0
2011-11-17,full_2010_2024,xgb,685,14,2,0,0.14285714285714285,0.0
2011-11-18,full_2010_2024,xgb,690,14,3,2,0.21428571428571427,0.14285714285714285
2011-11-21,full_2010_2024,xgb,684,14,2,0,0.14285714285714285,0.0
2011-11-22,full_2010_2024,xgb,678,14,0,0,0.0,0.0
2011-11-23,full_2010_2024,xgb,676,14,0,0,0.0,0.0
2011-11-25,full_2010_2024,xgb,679,14,0,0,0.0,0.0
2011-11-28,full_2010_2024,xgb,668,13,7,5,0.5384615384615384,0.38461538461538464
2011-11-29,full_2010_2024,xgb,673,13,0,0,0.0,0.0
2011-11-30,full_2010_2024,xgb,668,13,1,0,0.07692307692307693,0.0
2011-12-01,full_2010_2024,xgb,670,13,0,0,0.0,0.0
2011-12-02,full_2010_2024,xgb,666,13,3,0,0.23076923076923078,0.0
2011-12-05,full_2010_2024,xgb,667,13,5,3,0.38461538461538464,0.23076923076923078
2011-12-06,full_2010_2024,xgb,669,13,1,1,0.07692307692307693,0.07692307692307693
2011-12-07,full_2010_2024,xgb,666,13,1,1,0.07692307692307693,0.07692307692307693
2011-12-08,full_2010_2024,xgb,674,13,2,2,0.15384615384615385,0.15384615384615385
2011-12-09,full_2010_2024,xgb,675,14,4,2,0.2857142857142857,0.14285714285714285
2011-12-12,full_2010_2024,xgb,676,14,1,1,0.07142857142857142,0.07142857142857142
2011-12-13,full_2010_2024,xgb,673,13,3,2,0.23076923076923078,0.15384615384615385
2011-12-14,full_2010_2024,xgb,673,13,1,1,0.07692307692307693,0.07692307692307693
2011-12-15,full_2010_2024,xgb,675,14,3,1,0.21428571428571427,0.07142857142857142
2011-12-16,full_2010_2024,xgb,675,14,5,0,0.35714285714285715,0.0
2011-12-19,full_2010_2024,xgb,682,14,2,0,0.14285714285714285,0.0
2011-12-20,full_2010_2024,xgb,676,14,6,1,0.42857142857142855,0.07142857142857142
2011-12-21,full_2010_2024,xgb,680,14,1,0,0.07142857142857142,0.0
2011-12-22,full_2010_2024,xgb,684,14,3,1,0.21428571428571427,0.07142857142857142
2011-12-23,full_2010_2024,xgb,689,14,1,1,0.07142857142857142,0.07142857142857142
2011-12-27,full_2010_2024,xgb,691,14,1,0,0.07142857142857142,0.0
2011-12-28,full_2010_2024,xgb,686,14,3,0,0.21428571428571427,0.0
2011-12-29,full_2010_2024,xgb,686,14,1,0,0.07142857142857142,0.0
2011-12-30,full_2010_2024,xgb,680,14,2,0,0.14285714285714285,0.0
2012-01-03,full_2010_2024,xgb,677,14,6,1,0.42857142857142855,0.07142857142857142
2012-01-04,full_2010_2024,xgb,676,14,2,0,0.14285714285714285,0.0
2012-01-05,full_2010_2024,xgb,675,14,4,1,0.2857142857142857,0.07142857142857142
2012-01-06,full_2010_2024,xgb,675,14,1,0,0.07142857142857142,0.0
2012-01-09,full_2010_2024,xgb,673,13,5,3,0.38461538461538464,0.23076923076923078
2012-01-10,full_2010_2024,xgb,675,14,4,4,0.2857142857142857,0.2857142857142857
2012-01-11,full_2010_2024,xgb,679,14,0,0,0.0,0.0
2012-01-12,full_2010_2024,xgb,681,14,2,2,0.14285714285714285,0.14285714285714285
2012-01-13,full_2010_2024,xgb,676,14,3,1,0.21428571428571427,0.07142857142857142
2012-01-17,full_2010_2024,xgb,666,13,4,3,0.3076923076923077,0.23076923076923078
2012-01-18,full_2010_2024,xgb,658,13,4,2,0.3076923076923077,0.15384615384615385
2012-01-19,full_2010_2024,xgb,635,13,3,1,0.23076923076923078,0.07692307692307693
2012-01-20,full_2010_2024,xgb,648,13,2,0,0.15384615384615385,0.0
2012-01-23,full_2010_2024,xgb,634,13,2,0,0.15384615384615385,0.0
2012-01-24,full_2010_2024,xgb,622,12,1,1,0.08333333333333333,0.08333333333333333
2012-01-25,full_2010_2024,xgb,590,12,1,0,0.08333333333333333,0.0
2012-01-26,full_2010_2024,xgb,603,12,2,0,0.16666666666666666,0.0
2012-01-27,full_2010_2024,xgb,633,13,0,0,0.0,0.0
2012-01-30,full_2010_2024,xgb,644,13,2,0,0.15384615384615385,0.0
2012-01-31,full_2010_2024,xgb,645,13,3,0,0.23076923076923078,0.0
2012-02-01,full_2010_2024,xgb,609,12,1,0,0.08333333333333333,0.0
2012-02-02,full_2010_2024,xgb,616,12,3,1,0.25,0.08333333333333333
2012-02-03,full_2010_2024,xgb,629,13,2,1,0.15384615384615385,0.07692307692307693
2012-02-06,full_2010_2024,xgb,653,13,0,0,0.0,0.0
2012-02-07,full_2010_2024,xgb,651,13,1,1,0.07692307692307693,0.07692307692307693
2012-02-08,full_2010_2024,xgb,636,13,3,0,0.23076923076923078,0.0
2012-02-09,full_2010_2024,xgb,647,13,4,2,0.3076923076923077,0.15384615384615385
2012-02-10,full_2010_2024,xgb,660,13,3,2,0.23076923076923078,0.15384615384615385
2012-02-13,full_2010_2024,xgb,674,13,1,1,0.07692307692307693,0.07692307692307693
2012-02-14,full_2010_2024,xgb,672,13,3,1,0.23076923076923078,0.07692307692307693
2012-02-15,full_2010_2024,xgb,656,13,1,0,0.07692307692307693,0.0
2012-02-16,full_2010_2024,xgb,656,13,4,3,0.3076923076923077,0.23076923076923078
2012-02-17,full_2010_2024,xgb,664,13,6,3,0.46153846153846156,0.23076923076923078
2012-02-21,full_2010_2024,xgb,668,13,1,0,0.07692307692307693,0.0
2012-02-22,full_2010_2024,xgb,653,13,1,0,0.07692307692307693,0.0
2012-02-23,full_2010_2024,xgb,644,13,0,0,0.0,0.0
2012-02-24,full_2010_2024,xgb,657,13,1,0,0.07692307692307693,0.0
2012-02-27,full_2010_2024,xgb,669,13,2,0,0.15384615384615385,0.0
2012-02-28,full_2010_2024,xgb,679,14,7,3,0.5,0.21428571428571427
2012-02-29,full_2010_2024,xgb,680,14,2,0,0.14285714285714285,0.0
2012-03-01,full_2010_2024,xgb,697,14,4,2,0.2857142857142857,0.14285714285714285
2012-03-02,full_2010_2024,xgb,704,14,3,0,0.21428571428571427,0.0
2012-03-05,full_2010_2024,xgb,709,14,2,1,0.14285714285714285,0.07142857142857142
2012-03-06,full_2010_2024,xgb,705,14,0,0,0.0,0.0
2012-03-07,full_2010_2024,xgb,704,14,0,0,0.0,0.0
2012-03-08,full_2010_2024,xgb,702,14,4,0,0.2857142857142857,0.0
2012-03-09,full_2010_2024,xgb,704,14,6,1,0.42857142857142855,0.07142857142857142
2012-03-12,full_2010_2024,xgb,706,14,7,1,0.5,0.07142857142857142
2012-03-13,full_2010_2024,xgb,707,14,4,2,0.2857142857142857,0.14285714285714285
2012-03-14,full_2010_2024,xgb,709,14,3,1,0.21428571428571427,0.07142857142857142
2012-03-15,full_2010_2024,xgb,710,14,5,1,0.35714285714285715,0.07142857142857142
2012-03-16,full_2010_2024,xgb,711,14,3,1,0.21428571428571427,0.07142857142857142
2012-03-19,full_2010_2024,xgb,717,14,5,2,0.35714285714285715,0.14285714285714285
2012-03-20,full_2010_2024,xgb,716,14,2,1,0.14285714285714285,0.07142857142857142
2012-03-21,full_2010_2024,xgb,714,14,2,1,0.14285714285714285,0.07142857142857142
2012-03-22,full_2010_2024,xgb,712,14,1,0,0.07142857142857142,0.0
2012-03-23,full_2010_2024,xgb,713,14,2,0,0.14285714285714285,0.0
2012-03-26,full_2010_2024,xgb,711,14,5,2,0.35714285714285715,0.14285714285714285
2012-03-27,full_2010_2024,xgb,709,14,2,0,0.14285714285714285,0.0
2012-03-28,full_2010_2024,xgb,707,14,2,0,0.14285714285714285,0.0
2012-03-29,full_2010_2024,xgb,708,14,1,0,0.07142857142857142,0.0
2012-03-30,full_2010_2024,xgb,704,14,4,0,0.2857142857142857,0.0
2012-04-02,full_2010_2024,xgb,702,14,1,0,0.07142857142857142,0.0
2012-04-03,full_2010_2024,xgb,705,14,1,0,0.07142857142857142,0.0
2012-04-04,full_2010_2024,xgb,707,14,1,0,0.07142857142857142,0.0
2012-04-05,full_2010_2024,xgb,707,14,2,2,0.14285714285714285,0.14285714285714285
2012-04-09,full_2010_2024,xgb,705,14,1,0,0.07142857142857142,0.0
2012-04-10,full_2010_2024,xgb,705,14,2,2,0.14285714285714285,0.14285714285714285
2012-04-11,full_2010_2024,xgb,707,14,0,0,0.0,0.0
2012-04-12,full_2010_2024,xgb,705,14,3,2,0.21428571428571427,0.14285714285714285
2012-04-13,full_2010_2024,xgb,702,14,2,1,0.14285714285714285,0.07142857142857142
2012-04-16,full_2010_2024,xgb,697,14,2,1,0.14285714285714285,0.07142857142857142
2012-04-17,full_2010_2024,xgb,683,14,3,2,0.21428571428571427,0.14285714285714285
2012-04-18,full_2010_2024,xgb,673,13,4,3,0.3076923076923077,0.23076923076923078
2012-04-19,full_2010_2024,xgb,668,13,3,1,0.23076923076923078,0.07692307692307693
2012-04-20,full_2010_2024,xgb,673,13,2,0,0.15384615384615385,0.0
2012-04-23,full_2010_2024,xgb,668,13,0,0,0.0,0.0
2012-04-24,full_2010_2024,xgb,661,13,0,0,0.0,0.0
2012-04-25,full_2010_2024,xgb,629,13,1,0,0.07692307692307693,0.0
2012-04-26,full_2010_2024,xgb,632,13,2,0,0.15384615384615385,0.0
2012-04-27,full_2010_2024,xgb,643,13,3,0,0.23076923076923078,0.0
2012-04-30,full_2010_2024,xgb,673,13,0,0,0.0,0.0
2012-05-01,full_2010_2024,xgb,669,13,5,1,0.38461538461538464,0.07692307692307693
2012-05-02,full_2010_2024,xgb,654,13,2,1,0.15384615384615385,0.07692307692307693
2012-05-03,full_2010_2024,xgb,657,13,3,1,0.23076923076923078,0.07692307692307693
2012-05-04,full_2010_2024,xgb,674,13,2,2,0.15384615384615385,0.15384615384615385
2012-05-07,full_2010_2024,xgb,691,14,4,1,0.2857142857142857,0.07142857142857142
2012-05-08,full_2010_2024,xgb,699,14,1,0,0.07142857142857142,0.0
2012-05-09,full_2010_2024,xgb,696,14,3,0,0.21428571428571427,0.0
2012-05-10,full_2010_2024,xgb,704,14,3,1,0.21428571428571427,0.07142857142857142
2012-05-11,full_2010_2024,xgb,705,14,2,1,0.14285714285714285,0.07142857142857142
2012-05-14,full_2010_2024,xgb,706,14,2,1,0.14285714285714285,0.07142857142857142
2012-05-15,full_2010_2024,xgb,701,14,1,0,0.07142857142857142,0.0
2012-05-16,full_2010_2024,xgb,697,14,1,1,0.07142857142857142,0.07142857142857142
2012-05-17,full_2010_2024,xgb,697,14,2,1,0.14285714285714285,0.07142857142857142
2012-05-18,full_2010_2024,xgb,700,14,5,3,0.35714285714285715,0.21428571428571427
2012-05-21,full_2010_2024,xgb,701,14,6,2,0.42857142857142855,0.14285714285714285
2012-05-22,full_2010_2024,xgb,701,14,4,3,0.2857142857142857,0.21428571428571427
2012-05-23,full_2010_2024,xgb,699,14,0,0,0.0,0.0
2012-05-24,full_2010_2024,xgb,701,14,4,2,0.2857142857142857,0.14285714285714285
2012-05-25,full_2010_2024,xgb,702,14,3,1,0.21428571428571427,0.07142857142857142
2012-05-29,full_2010_2024,xgb,703,14,7,3,0.5,0.21428571428571427
2012-05-30,full_2010_2024,xgb,703,14,0,0,0.0,0.0
2012-05-31,full_2010_2024,xgb,698,14,0,0,0.0,0.0
2012-06-01,full_2010_2024,xgb,700,14,1,0,0.07142857142857142,0.0
2012-06-04,full_2010_2024,xgb,698,14,2,0,0.14285714285714285,0.0
2012-06-05,full_2010_2024,xgb,694,14,0,0,0.0,0.0
2012-06-06,full_2010_2024,xgb,695,14,1,0,0.07142857142857142,0.0
2012-06-07,full_2010_2024,xgb,694,14,6,1,0.42857142857142855,0.07142857142857142
2012-06-08,full_2010_2024,xgb,697,14,5,1,0.35714285714285715,0.07142857142857142
2012-06-11,full_2010_2024,xgb,697,14,4,0,0.2857142857142857,0.0
2012-06-12,full_2010_2024,xgb,697,14,4,1,0.2857142857142857,0.07142857142857142
2012-06-13,full_2010_2024,xgb,697,14,1,0,0.07142857142857142,0.0
2012-06-14,full_2010_2024,xgb,695,14,4,1,0.2857142857142857,0.07142857142857142
2012-06-15,full_2010_2024,xgb,698,14,5,1,0.35714285714285715,0.07142857142857142
2012-06-18,full_2010_2024,xgb,698,14,4,0,0.2857142857142857,0.0
2012-06-19,full_2010_2024,xgb,698,14,3,0,0.21428571428571427,0.0
2012-06-20,full_2010_2024,xgb,698,14,2,0,0.14285714285714285,0.0
2012-06-21,full_2010_2024,xgb,700,14,5,2,0.35714285714285715,0.14285714285714285
2012-06-22,full_2010_2024,xgb,697,14,3,1,0.21428571428571427,0.07142857142857142
2012-06-25,full_2010_2024,xgb,704,14,3,1,0.21428571428571427,0.07142857142857142
2012-06-26,full_2010_2024,xgb,699,14,4,0,0.2857142857142857,0.0
2012-06-27,full_2010_2024,xgb,698,14,5,1,0.35714285714285715,0.07142857142857142
2012-06-28,full_2010_2024,xgb,700,14,3,0,0.21428571428571427,0.0
2012-06-29,full_2010_2024,xgb,698,14,3,1,0.21428571428571427,0.07142857142857142
2012-07-02,full_2010_2024,xgb,702,14,1,0,0.07142857142857142,0.0
2012-07-03,full_2010_2024,xgb,702,14,2,0,0.14285714285714285,0.0
2012-07-05,full_2010_2024,xgb,700,14,1,0,0.07142857142857142,0.0
2012-07-06,full_2010_2024,xgb,701,14,0,0,0.0,0.0
2012-07-09,full_2010_2024,xgb,698,14,1,0,0.07142857142857142,0.0
2012-07-10,full_2010_2024,xgb,694,14,3,1,0.21428571428571427,0.07142857142857142
2012-07-11,full_2010_2024,xgb,690,14,1,0,0.07142857142857142,0.0
2012-07-12,full_2010_2024,xgb,690,14,1,0,0.07142857142857142,0.0
2012-07-13,full_2010_2024,xgb,690,14,4,1,0.2857142857142857,0.07142857142857142
2012-07-16,full_2010_2024,xgb,684,14,2,0,0.14285714285714285,0.0
2012-07-17,full_2010_2024,xgb,674,13,1,0,0.07692307692307693,0.0
2012-07-18,full_2010_2024,xgb,662,13,1,0,0.07692307692307693,0.0
2012-07-19,full_2010_2024,xgb,664,13,1,0,0.07692307692307693,0.0
2012-07-20,full_2010_2024,xgb,669,13,1,0,0.07692307692307693,0.0
2012-07-23,full_2010_2024,xgb,669,13,0,0,0.0,0.0
2012-07-24,full_2010_2024,xgb,646,13,4,3,0.3076923076923077,0.23076923076923078
2012-07-25,full_2010_2024,xgb,615,12,2,1,0.16666666666666666,0.08333333333333333
2012-07-26,full_2010_2024,xgb,621,12,6,2,0.5,0.16666666666666666
2012-07-27,full_2010_2024,xgb,637,13,3,1,0.23076923076923078,0.07692307692307693
2012-07-30,full_2010_2024,xgb,656,13,4,0,0.3076923076923077,0.0
2012-07-31,full_2010_2024,xgb,646,13,2,1,0.15384615384615385,0.07692307692307693
2012-08-01,full_2010_2024,xgb,626,13,5,0,0.38461538461538464,0.0
2012-08-02,full_2010_2024,xgb,638,13,3,0,0.23076923076923078,0.0
2012-08-03,full_2010_2024,xgb,656,13,5,4,0.38461538461538464,0.3076923076923077
2012-08-06,full_2010_2024,xgb,676,14,4,4,0.2857142857142857,0.2857142857142857
2012-08-07,full_2010_2024,xgb,683,14,3,2,0.21428571428571427,0.14285714285714285
2012-08-08,full_2010_2024,xgb,683,14,2,1,0.14285714285714285,0.07142857142857142
2012-08-09,full_2010_2024,xgb,688,14,2,0,0.14285714285714285,0.0
2012-08-10,full_2010_2024,xgb,691,14,4,3,0.2857142857142857,0.21428571428571427
2012-08-13,full_2010_2024,xgb,698,14,1,0,0.07142857142857142,0.0
2012-08-14,full_2010_2024,xgb,696,14,3,1,0.21428571428571427,0.07142857142857142
2012-08-15,full_2010_2024,xgb,692,14,3,1,0.21428571428571427,0.07142857142857142
2012-08-16,full_2010_2024,xgb,687,14,5,2,0.35714285714285715,0.14285714285714285
2012-08-17,full_2010_2024,xgb,687,14,6,3,0.42857142857142855,0.21428571428571427
2012-08-20,full_2010_2024,xgb,690,14,3,1,0.21428571428571427,0.07142857142857142
2012-08-21,full_2010_2024,xgb,688,14,2,1,0.14285714285714285,0.07142857142857142
2012-08-22,full_2010_2024,xgb,685,14,2,0,0.14285714285714285,0.0
2012-08-23,full_2010_2024,xgb,684,14,2,0,0.14285714285714285,0.0
2012-08-24,full_2010_2024,xgb,684,14,1,1,0.07142857142857142,0.07142857142857142
2012-08-27,full_2010_2024,xgb,681,14,1,1,0.07142857142857142,0.07142857142857142
2012-08-28,full_2010_2024,xgb,674,13,2,1,0.15384615384615385,0.07692307692307693
2012-08-29,full_2010_2024,xgb,669,13,1,1,0.07692307692307693,0.07692307692307693
2012-08-30,full_2010_2024,xgb,664,13,0,0,0.0,0.0
2012-08-31,full_2010_2024,xgb,660,13,1,1,0.07692307692307693,0.07692307692307693
2012-09-04,full_2010_2024,xgb,661,13,2,0,0.15384615384615385,0.0
